id,car_id,owner_id,vin,gos_num,mark,model,horse_power,car_weight,sts_serial,sts_num,engine_type,car_class,release_date,reg_date
195,1674,858,VVKB1IV3I6E5ACMAW,А285УО87,Hyundai,Santa Fe,593,2750,6009,242068,diesel,B,2018-02-03,2021-08-22
196,609,76,4DIW18OC2DFT5S19L,К449УС95,Ford,F-150,390,2891,7983,668611,diesel,S,2022-10-31,2023-11-29
197,223,142,49XIDBMK6ULOXO12H,Х067РО76,Hyundai,Elantra,704,1553,6567,545872,electric,M,2019-05-03,2021-09-28
198,1030,161,2F3QC63O6NJJ74HWP,Р452ЕЕ26,Mercedes,C-Class,288,1629,5534,732030,diesel,A,2007-09-21,2011-05-22
199,1622,255,S8BJIRLU12WOM8V9A,Р463МЕ01,Kia,Sorento,71,1780,6652,190769,hybrid,C,2012-06-24,2022-02-18
200,1626,709,62X7H6UMLFWD85WDA,С351СЕ07,Audi,A4,628,1000,4211,934384,diesel,M,2013-05-01,2013-08-11
201,878,60,PVP3D3K0CFOGW8I5U,Е233ВЕ51,Audi,A4,726,3259,2904,989252,electric,J,2019-03-14,2020-04-28
202,563,144,5SOZX4RBI5DZ0NPSC,О509ВХ33,Honda,Fit,608,1731,7449,246201,petrol,J,2016-04-22,2019-06-26
203,1630,333,UKR9UR7G4D9JCA8W7,У373РС68,Toyota,Corolla,791,2053,2909,467433,petrol,C,2014-08-27,2021-11-14
204,411,560,8PYUYT1MPPCTL84XT,Т406ТХ02,Mercedes,GLC,488,1833,8556,257831,hybrid,M,2016-12-28,2024-09-09
205,172,149,JRSB2SLTRYBF1BWKG,Р332НХ14,Hyundai,Tucson,535,1683,3258,284789,diesel,M,2006-05-27,2016-11-15
206,1921,943,K75OM3V4377Y57OWQ,А508УС27,Volkswagen,Touareg,658,1660,8400,510651,petrol,M,2023-07-17,2023-12-29
207,1621,48,DA63KBRGRU7DBMGUM,С150ЕЕ77,Hyundai,Santa Fe,123,1041,4628,492441,electric,B,2016-05-06,2023-09-04
208,521,660,4A6MPFWPOWEHKGYOZ,У380РЕ07,BMW,X5,637,940,6127,895483,electric,D,2012-07-19,2022-10-12
209,749,218,OQUIBIX69A486B49N,Х446ХС37,Toyota,Camry,551,3023,1513,255484,petrol,E,2014-10-12,2014-11-08
210,69,379,T2CE3IPDLC7NA2XV3,У833ТУ12,Mercedes,GLE,579,921,8050,225556,diesel,F,2008-05-22,2013-04-17
211,37,507,IJX8E73HHW8FDQJV2,У841ТЕ59,Ford,Mustang,217,2255,5308,192670,electric,S,2016-08-28,2019-10-24
212,1496,955,04QY2G3IK85Y5GK02,О249ОН35,Mercedes,G-Class,322,1444,6066,663893,hybrid,F,2017-02-19,2017-04-07
213,119,448,3O194HNWHQ3CLAAHC,Т875КУ40,BMW,X3,406,3093,1670,833611,electric,B,2025-04-20,2025-04-20
214,1115,320,7OZH7KIDYONBNSPTQ,С887ММ22,Lexus,RX,179,3387,6879,256109,electric,S,2014-08-28,2021-07-22
215,949,874,YRC53KT1XYGFG8FPW,Н081ВР61,Honda,Civic,759,2371,9439,418878,petrol,S,2014-01-10,2023-02-28
216,1126,607,5XKFKRMKZ3AV0UKAF,А082АУ32,Toyota,Land Cruiser,448,2993,2384,935412,hybrid,D,2008-04-15,2010-01-17
217,1644,211,FYN2JG9DLTDYULXYR,М496НХ03,Toyota,RAV4,592,3126,5839,644178,diesel,F,2016-07-02,2019-01-13
218,775,297,TD2YXQULD8XWSOKY9,О761ОН98,BMW,3 Series,589,3058,6079,179058,petrol,F,2023-12-11,2024-02-03
219,1011,697,YM2ZJ548A4EXIIRLE,К490МО22,Lexus,LS,603,1845,7347,633677,diesel,A,2010-05-28,2019-04-02
220,951,353,DI395FEI5SKY1HO4Z,М475АУ59,Lexus,LS,355,2155,1402,791316,diesel,B,2006-04-23,2023-05-01
221,1547,301,603RICIX4SZPAD8XN,Т381ВЕ72,Honda,Fit,181,2207,6735,250917,hybrid,M,2016-05-08,2018-03-09
222,997,775,2H54WA4Z2YZFZRSRK,Х729НЕ84,Toyota,RAV4,669,1441,2852,631938,diesel,S,2016-09-01,2023-07-18
223,884,224,2JZ8V6O3YZ4AVA24H,У310СН66,Hyundai,Creta,685,2579,7296,846304,petrol,D,2012-07-03,2020-02-16
224,855,587,VXEFZQ9U09AWOHJWZ,Р272КУ12,Ford,Mustang,98,1116,9732,391353,hybrid,E,2021-05-15,2023-06-03
225,346,863,GOEN58E6KJCGMN0DW,С352ХМ49,Volkswagen,Touareg,70,2520,8831,204711,electric,J,2018-02-15,2023-06-13
226,1328,423,SUCSUKAAOR7M0KFPJ,Р841КР98,BMW,7 Series,185,972,5773,138545,hybrid,J,2007-08-14,2008-02-07
227,1940,860,EWZPNOTAY8G0VSEHO,С282МХ44,Ford,Explorer,172,1805,4157,790821,diesel,S,2018-05-10,2021-09-11
228,1262,368,C9CSRTH8NP7J9TCON,К446КЕ99,Audi,Q7,61,3096,3285,227733,electric,D,2016-10-13,2017-05-21
229,416,164,UZD5J1P9O6G7K5UH2,В285РТ10,Volkswagen,Tiguan,683,1841,3353,488202,electric,S,2023-11-10,2024-04-12
230,955,681,W8UIENBSNGA4U6SVV,Е927РМ51,Volkswagen,Passat,239,1043,2018,285478,petrol,E,2017-10-02,2019-04-06
231,1104,694,VWF0DO2BYUBH7WSDF,А332ОК13,Audi,A4,654,3352,7135,899577,electric,J,2012-05-13,2019-06-07
232,840,123,VCZB4CXLQYGOS835O,У149ОТ64,Volkswagen,Passat,630,2883,9016,962401,hybrid,C,2011-02-11,2014-02-24
233,971,751,OBXG2QCYWUGXC3K94,М024РН35,Ford,Focus,125,2279,3713,153489,hybrid,E,2017-07-05,2024-07-20
234,42,48,BNGRWB4E2JJ5M2OZU,А733НА33,BMW,7 Series,335,1048,3769,127890,diesel,J,2015-09-11,2023-10-30
235,1920,328,CUYMOY6LT7GMF04IZ,М235УН22,Mercedes,C-Class,407,2673,8777,742760,petrol,B,2011-03-06,2018-09-20
236,1956,713,XW47HT3QFTCFCPTAV,У818КН73,Ford,Mustang,461,3229,6229,911897,electric,C,2012-11-05,2021-11-07
237,1070,234,AONGK1TE3F2WG6R3W,Р355АТ35,Mercedes,S-Class,681,1929,9593,166314,electric,A,2005-10-01,2022-09-02
238,499,388,UTRFZPUPUWBW5H304,У215УО31,Hyundai,Creta,304,2343,6482,722588,electric,D,2007-09-15,2023-02-22
239,1998,410,1QCV8J6B2O7VMQ6IZ,А692СО05,Toyota,Land Cruiser,83,1861,9410,769146,petrol,A,2012-12-20,2023-06-05
240,1886,477,JLGZCVQX2FWBA5V3D,О453СХ88,Toyota,Camry,795,2992,3131,271894,electric,A,2009-05-26,2021-06-27
241,745,272,6IK6479DN1KWYWERP,В335ОУ34,Audi,A3,304,967,1572,121411,hybrid,A,2013-07-11,2020-12-29
242,818,407,3UZ42EA9AVRW5U0XJ,С666СМ02,Audi,A3,136,3221,6297,664415,petrol,D,2015-07-12,2021-06-11
243,1014,231,7S52I7G2YYZOQDGXV,А614МО16,Honda,Civic,659,3336,4117,110514,diesel,M,2023-04-24,2024-02-25
244,71,630,OIZUSPCBPDGZGDSQU,Х093МО98,Ford,Fiesta,350,1539,9863,730388,petrol,B,2019-08-08,2022-10-30
245,1369,434,T0WZ20QP4YL3AG88H,С146РН52,Mercedes,GLE,383,1990,2871,490502,electric,D,2008-02-25,2011-05-02
246,1872,271,60ZY93V07OWLD7TAY,А128ВМ04,Hyundai,Solaris,664,1438,2752,630802,electric,C,2006-06-28,2009-02-21
247,39,990,3UT615BTVYY07RPQ6,У586ТМ65,BMW,5 Series,515,1684,5996,188709,diesel,F,2021-03-07,2024-11-28
248,189,969,3SJF1JS8BMP9U5HT6,У172ТХ96,Volkswagen,Touareg,718,1014,6000,615089,diesel,C,2022-11-05,2023-07-31
249,380,272,8VX6NTHSMBV8PFBNR,Х831ТЕ62,Hyundai,Santa Fe,520,3494,8810,201399,diesel,J,2024-10-24,2024-11-03
250,213,425,E11J6OMULF4VK4CMJ,К591МА91,Kia,Optima,135,2345,5869,402061,hybrid,J,2010-06-26,2011-05-24
251,1524,62,GU45R96M6HBH1R5HX,Т111МО82,BMW,X5,472,2127,8777,923992,electric,M,2016-08-30,2022-06-11
252,148,194,YLBQ7ZS54PHFC2VJO,У377ВН28,Volkswagen,Touareg,336,1093,1212,279320,petrol,J,2024-06-28,2024-09-11
253,295,755,5CI4A5Z3VR9F85PI0,М229КС37,Ford,Mustang,359,3219,9592,596258,electric,F,2011-10-19,2013-10-27
254,256,693,FIWF3PKQW84MPINEM,А723СА75,Kia,Rio,474,2261,3058,794419,diesel,A,2019-11-22,2024-06-05
255,1412,683,V9VOU0T31AVQODFMX,Е749ОЕ78,Volkswagen,Golf,395,906,4365,561927,diesel,J,2015-05-20,2016-09-25
256,1764,460,9IM4J3JH7JHV8W7K7,У436НР23,Hyundai,Solaris,64,2041,8370,726456,diesel,D,2019-05-27,2025-03-29
257,765,242,KZGLGHXC6BHG2KRFC,Х476РМ28,Lexus,GX,266,2186,6878,375253,petrol,S,2022-03-11,2025-01-26
258,1114,803,GCNZU1KSO668J6RXU,О413АУ64,Ford,Fiesta,197,2173,3442,472503,diesel,S,2009-04-02,2016-11-07
259,28,500,MN0CFCKXWVA1Z1FGK,С407НН10,Lexus,NX,231,1021,4648,872025,diesel,S,2011-10-08,2019-08-21
260,1443,982,YFGQBH22PTYWWBH5Q,У061КХ10,Kia,Cerato,509,2904,5085,895841,electric,E,2010-03-20,2013-10-14
261,591,27,BD4UJTS768VDQH9XV,Х003РХ08,Toyota,Prius,572,1881,2567,403749,electric,M,2006-11-01,2018-07-12
262,289,795,A3NFCDH4VBMW8OJLJ,Е468ВЕ61,Lexus,GX,789,1172,9105,436029,electric,F,2020-05-22,2021-10-09
263,594,224,Z5Y0ZUAVXPYX6CM69,В732ВК22,Mercedes,G-Class,512,1612,9945,511340,petrol,M,2009-01-21,2020-06-12
264,1353,94,DNIOYELVK8WMUB97U,В300ОК37,Hyundai,Solaris,684,3086,6329,925944,diesel,F,2015-10-12,2015-10-16
265,414,920,LBJTGT7USXFXALDYR,К599АН24,Ford,Focus,73,2822,5544,743888,diesel,S,2017-05-30,2020-03-06
266,640,199,3SADY6IZFQ8MMUQ7Z,Х785ТК00,Honda,Pilot,605,2009,8783,944053,petrol,E,2012-11-29,2024-07-31
267,1169,593,BC7RHIXY278DZW2RP,Х124КМ30,Kia,Cerato,717,1878,2996,332659,hybrid,C,2005-10-07,2022-07-12
268,1066,811,07PU1QB8LK09O7EWY,К915ХУ44,Kia,Sorento,345,2832,4152,225726,diesel,J,2007-04-09,2018-10-25
269,170,755,6G0R1QV33BLPNTVV1,М713АМ87,Mercedes,S-Class,634,3372,3801,221449,hybrid,C,2025-02-22,2025-02-28
270,1171,745,4TSQBN8C72SOLMRRT,Е346СС71,Mercedes,C-Class,427,1359,8865,102194,electric,A,2005-08-14,2016-06-03
271,474,739,JW8V1RVQZJT7GXWQE,С216ОВ71,BMW,X5,122,1039,1296,781201,diesel,A,2011-01-13,2023-11-21
272,1292,215,2FN7C3A9LA58BACOI,Х885НК88,Audi,A3,413,2696,1389,857433,petrol,J,2011-10-27,2012-05-07
273,1382,390,SG4AK74GKC24YBXXU,В530МХ21,Ford,Focus,190,2584,6464,965846,petrol,D,2008-03-23,2024-03-12
274,261,437,I6N0P2723R6E3MHG4,Р983МХ99,Hyundai,Solaris,271,1232,7645,328682,hybrid,F,2019-10-01,2022-01-10
275,361,537,NF9WGA9BEANP1Z3QS,Е419НТ73,Hyundai,Creta,456,2340,2815,340081,diesel,D,2019-06-10,2023-02-11
276,533,994,PDKGIFAZLYEDPKZ20,О446МН58,Hyundai,Elantra,549,3263,7542,432477,hybrid,A,2009-12-31,2010-06-21
277,212,196,GT6BQGW57V1FC2MA9,А473КК66,Honda,Accord,189,2901,5960,254223,electric,B,2008-12-30,2017-05-23
278,1655,779,1AH6TK9WLLQV49YEJ,С210МР34,Audi,A3,555,1380,4080,926132,electric,M,2019-10-31,2024-02-26
279,473,221,EMI60UYXH995Q9Z9A,Р119АК56,Volkswagen,Touareg,318,2813,4805,881899,petrol,F,2007-05-21,2019-06-23
280,1846,387,4IIYI0YOD2P36U95T,О373ХС69,BMW,3 Series,280,2676,7870,398038,petrol,S,2021-03-01,2022-12-04
281,829,828,Z7RJB81RANU6T2Y48,О376УН12,Honda,CR-V,389,3292,8854,715939,hybrid,E,2008-11-04,2011-07-15
282,1634,836,HDHBKYEUTFW2ZDTXV,Е905ЕМ50,Volkswagen,Tiguan,620,2055,3413,518408,electric,M,2012-12-07,2021-01-11
283,33,405,0U5MW2KFU367XTL12,Е880ХС65,Kia,Cerato,722,3153,4847,925526,hybrid,A,2011-03-17,2024-06-21
284,1963,212,95KSZ4S0B857NXF2K,С285МС44,BMW,X3,529,1124,8945,862430,hybrid,M,2023-12-04,2024-03-01
285,301,168,NYJBYKO8VHC7RRWNF,Н815МХ15,Toyota,RAV4,682,2511,8589,201887,petrol,D,2022-09-18,2024-08-04
286,1972,976,0OES4ZHI1EUI3IZ4N,У764ОО35,Kia,Rio,132,1990,9525,666357,electric,M,2015-02-20,2022-10-14
287,1533,239,A9398QCMELZF7TMKC,Е008УР06,BMW,X3,414,2040,8940,144438,hybrid,C,2014-08-11,2014-09-19
288,286,120,IOMNMYDSA0Z94H4GV,А876КЕ93,Toyota,Corolla,719,2482,1212,352391,petrol,F,2007-11-25,2017-08-04
289,1725,418,539K6AKBVY9JDQ9GD,Х518СХ70,BMW,X3,767,1193,2820,776668,hybrid,A,2020-03-11,2024-04-02
290,613,624,9J1CULGJEO2UTFKFV,В602ВУ12,Toyota,Land Cruiser,760,1860,5172,841585,electric,D,2015-02-12,2017-07-13
291,1589,660,6F7015D09MUXXRLVY,У832ЕМ85,Kia,Cerato,397,1630,4114,403481,hybrid,J,2021-02-03,2024-07-27
292,99,669,YJH9RS1ZFF9HPFW3L,С968ТР28,Mercedes,GLE,747,1481,5636,527708,diesel,C,2021-08-04,2025-01-23
293,1600,444,1BDDSHVUQBUC1J6JX,Р851НО06,Mercedes,G-Class,173,2781,4471,918507,hybrid,F,2023-09-14,2023-10-11
294,918,119,RX1XVV3W5OPUILQZY,Н730КР39,Audi,A3,655,3052,8100,503618,petrol,A,2020-08-06,2022-11-29
295,922,316,NLVKXIQM2S3XI87DS,О957ХЕ67,Ford,Explorer,97,2446,3269,199814,hybrid,B,2022-04-01,2025-02-23
296,233,533,HDCFBLZOLCI0SFQB5,С645РР99,Lexus,RX,587,1145,3173,248627,hybrid,S,2010-07-02,2013-05-26
297,101,296,T1SLWOYBV70HP7FQK,М812МУ84,Toyota,Prius,116,3300,8828,534112,diesel,E,2017-02-21,2021-05-12
298,638,595,AKPM21ZRTPQ43DBNB,Р196РН99,Toyota,RAV4,302,1599,9061,384836,electric,C,2024-06-04,2024-06-14
299,1601,734,BKNG4HKQMJJUJPD2V,А701ОЕ55,Honda,Fit,389,3292,5868,876364,hybrid,C,2016-04-13,2023-09-04
300,40,546,TCPDFX4VTOF7HI1JI,С942НА39,Lexus,LS,217,2024,6912,216484,diesel,A,2021-02-09,2023-04-12
301,1048,154,WX1CA2H404ZSF22PV,С697РС07,Honda,CR-V,448,1885,1614,476497,petrol,F,2021-08-05,2024-03-01
302,863,829,EV9EK2P4LUNWJ15QT,С934НМ53,Audi,A4,362,3256,7389,389733,hybrid,F,2022-09-21,2025-01-21
303,661,681,GUI82JI70J45SW264,О239ХО22,Audi,A6,521,2269,6036,396785,hybrid,S,2007-08-29,2007-08-31
304,252,660,5VCQCYU9UF817WC74,М482ХУ85,BMW,3 Series,242,2888,1846,598380,electric,M,2015-10-21,2017-12-24
305,1837,741,GKCHCFK53YFALC8Q7,О626ХТ19,Ford,Focus,423,2381,5456,206629,electric,D,2017-07-27,2024-06-25
306,1331,200,XHUIDM9RGOWNI7XAE,М595ЕХ49,Audi,Q7,368,1317,2723,796924,hybrid,B,2008-12-19,2024-10-10
307,1137,176,SN3KREC3BWVLXDZSN,Х879РХ34,Lexus,NX,243,2152,5803,344610,electric,A,2016-10-16,2024-08-16
308,628,307,DEPBH3BJ8HEIVZN05,У666СТ61,Mercedes,GLC,218,3435,5775,396205,petrol,B,2016-03-09,2018-03-09
309,1827,830,CLABGJNSHZQ084EE0,О471ЕО48,Volkswagen,Touareg,65,935,3651,367704,petrol,A,2020-02-09,2022-03-12
310,1839,845,5F87SNWP95BS70WTS,М352ТО90,Honda,Accord,598,3243,3669,349250,electric,E,2016-07-10,2023-08-21
311,1128,256,RULLJ8L85O4ZH5Q1F,Р086НЕ02,Mercedes,S-Class,250,2090,8116,864585,petrol,A,2013-12-14,2016-04-30
312,1520,625,KEFCB1O3HI4YH6VN0,К099ВО64,Kia,Rio,93,1119,6350,966299,petrol,B,2018-12-21,2021-07-27
313,1518,912,XREBS7KL9MRRMDHR2,К495МР17,Kia,Sportage,86,2863,4176,812180,diesel,F,2009-04-14,2024-12-08
314,1867,764,MIHSOOW3LH70090YZ,Е915ЕУ65,BMW,5 Series,201,1083,2340,165593,hybrid,F,2016-09-13,2018-01-27
315,1155,86,Y0S4P9QATIPPETUDL,К478ВН59,BMW,X5,423,3460,8797,966248,diesel,C,2011-03-20,2017-09-19
316,236,17,HN7U6Y40WVDVDMM6I,Т538ХА79,Ford,Mustang,467,1096,4096,786448,electric,A,2016-04-06,2024-05-15
317,1852,170,QW5H6E96JWVUONC11,Т378МВ24,Kia,Rio,210,2316,3587,127172,hybrid,F,2008-08-27,2011-01-31
318,211,218,ZHC9MY0UHSXPDDWLS,Х901МЕ46,BMW,X3,202,1773,7457,238498,diesel,F,2016-06-06,2022-09-21
319,943,605,AQUE2XBHL2MILXPE0,Т779КЕ49,Mercedes,GLE,412,2794,4765,266220,petrol,B,2024-09-17,2024-12-23
320,1198,13,EY26V7BYLXFNGQKGU,В060РА51,Kia,Sportage,436,1859,2254,654652,hybrid,A,2012-03-03,2022-02-01
321,1832,761,J7PYEEIDWAJV7XJ16,А561ОА86,Hyundai,Elantra,756,3440,8525,893216,diesel,F,2013-04-25,2023-10-26
322,1398,791,S5UKXQWRMH73QD71J,Р023МК52,Mercedes,GLC,149,1494,9748,151994,diesel,D,2006-07-04,2009-08-07
323,84,699,R5EW6KG36UYOLSZS9,М642ЕК56,Lexus,ES,798,2637,2319,113243,hybrid,B,2019-11-04,2021-05-31
324,683,366,Z1U1BEBDP72IA1DPO,О819ВЕ24,Mercedes,G-Class,227,1058,7443,389299,hybrid,A,2019-10-11,2023-10-15
325,1996,481,A9G2GRTP1HWA7MIR2,Е200РК14,Volkswagen,Tiguan,195,1159,4211,459451,diesel,F,2022-07-31,2022-09-28
326,1984,95,K41ZDFZ44EQ0Y7EWU,Т185СС78,Volkswagen,Polo,422,3251,6806,680295,diesel,S,2021-05-24,2024-09-11
327,933,771,VD724ER023B729LHK,С639ЕК57,Mercedes,C-Class,268,821,7768,742528,hybrid,A,2008-05-06,2017-01-11
328,276,164,9I4L86G33GR2C3C3Q,Н009ХВ20,Audi,Q5,221,3152,5743,685808,petrol,F,2019-09-18,2024-06-14
329,352,541,QIL6D6RC9STFJIGW8,Н367ТО41,Lexus,NX,294,880,8382,434568,petrol,M,2010-02-24,2021-10-06
330,13,30,NHJAVLQDSRYA7DZAF,Е687РА24,Mercedes,G-Class,361,1253,1306,586406,petrol,A,2013-03-31,2022-03-18
331,30,228,D9A30HAUFN2XTUY2O,Е583МН27,BMW,7 Series,105,1209,6120,948948,petrol,M,2010-10-18,2024-06-16
332,1240,355,NQSQP2Z9OQPOM0FD9,Е843СВ37,Volkswagen,Polo,749,2952,9787,875624,diesel,M,2009-04-18,2019-02-07
333,1469,805,3WEPFY0SY1W1WKL6S,У511ТХ37,Mercedes,C-Class,399,2608,3185,120095,petrol,S,2005-08-11,2011-12-13
334,1109,501,3ASJ9HY5287IMA413,Т944ХА92,Honda,Fit,711,1172,4276,391494,petrol,E,2007-12-19,2024-03-26
335,1587,587,FQB9NS9HDLRP35BG8,О289МК82,Honda,Pilot,392,2519,8832,395250,electric,D,2014-12-22,2018-07-01
336,144,950,TWRW79DRYQXPJ4TR1,В162МХ74,Kia,Optima,253,1924,8349,747072,hybrid,E,2012-01-15,2019-03-07
337,1519,819,WPM94NTMPHY4R8H5X,Е294КМ06,Lexus,GX,798,2977,7575,410987,diesel,J,2008-03-09,2021-06-11
338,1799,99,V9NARUFO2WQBYAERT,Н688НК91,Mercedes,G-Class,559,2520,1221,187791,electric,S,2024-01-05,2024-08-03
339,1820,884,L0M128XTQS68XZD4L,Р893НЕ66,Audi,Q5,83,2686,8416,946271,diesel,A,2023-03-19,2024-12-29
340,162,562,A3YLKMKPBAVNN90PF,Р364ЕЕ40,Honda,Accord,351,1862,4104,334978,hybrid,J,2009-07-16,2011-08-03
341,1298,352,7613RGHS3CD4IPA0O,В206НО85,Lexus,GX,257,2448,3636,223852,hybrid,C,2011-12-29,2015-06-19
342,585,534,SPMNZR28SCAI43JFZ,Е450ОН61,Mercedes,E-Class,414,884,1885,946809,diesel,B,2013-05-29,2014-09-24
343,1219,555,R1HC3YAQUYKULU6LL,М206АР18,BMW,3 Series,555,3202,1051,313921,hybrid,S,2010-04-08,2019-04-04
344,1508,564,AEWLP9YY8XLONLU78,Т903АН15,Mercedes,E-Class,549,1401,7716,874663,electric,S,2009-12-18,2019-07-04
345,1645,260,5DPB2OJ2MV2JWZOH1,Р322ТЕ11,Mercedes,S-Class,227,2897,6433,716467,petrol,F,2024-02-25,2024-08-25
346,209,914,ZYMTRX8J0PDXSIZQM,В511ЕЕ34,Hyundai,Creta,151,2401,9437,397321,diesel,D,2016-10-08,2024-04-16
347,1705,26,VY5F9BSL9PKPJOSIS,Х884РВ05,Lexus,NX,678,1820,5602,928794,electric,B,2010-06-10,2021-10-31
348,1571,311,U3YZOE5AOZGYLL68I,Р190НТ22,Mercedes,GLE,328,2198,5927,558654,hybrid,S,2007-06-02,2021-11-11
349,1810,838,RB9GXIFH7HT5CH609,Р113СР03,Mercedes,C-Class,357,923,1860,846282,diesel,D,2013-10-05,2019-03-06
350,159,655,LS17YF04BUQ1ALJK5,Х188ТТ16,Hyundai,Elantra,201,2896,2662,983667,diesel,B,2013-06-23,2018-04-19
351,1061,105,KNQ2I8W7QJVHZA7V3,М180ЕН46,Kia,Optima,646,2352,6143,691673,diesel,M,2018-02-05,2022-01-20
352,471,715,UIH7X5O0K513IGQVM,О598ХВ67,Lexus,NX,358,2503,5422,941299,electric,J,2011-01-31,2019-01-04
353,685,713,E0QMRT7BX959YYRMQ,А561ОХ31,Lexus,ES,106,3197,6492,416069,hybrid,C,2011-02-13,2012-02-11
354,1207,350,YG7BOR3VU0YHCYAX2,У443ОО41,Hyundai,Tucson,587,2167,5104,469914,diesel,J,2024-09-12,2024-10-31
355,331,743,2IZFQQ75ZNYOMAP4P,О706ЕМ75,Lexus,NX,457,1253,6108,525716,petrol,S,2007-12-07,2019-01-26
356,392,148,PPQ34ZEX44D38SD46,У751ВВ75,Honda,Civic,77,2089,8011,678394,hybrid,D,2020-12-06,2021-09-04
357,768,935,EKPPBHWW7VMDLG72C,О066СХ79,Hyundai,Elantra,766,1075,8137,338542,diesel,B,2013-04-30,2024-10-03
358,938,682,WAXMG917I85JZWFLM,К796НС87,BMW,5 Series,747,2043,1665,188579,petrol,M,2011-04-23,2017-08-18
359,1906,168,0RCBN4HW34QRKWN4U,К408РА81,BMW,X5,250,2057,7021,983765,petrol,C,2016-04-16,2020-04-08
360,1025,463,QUZL7D9UH6KYVVBRQ,В775ОХ95,Honda,Pilot,595,1481,9489,978431,electric,S,2008-12-16,2009-10-27
361,1231,491,XAL4F51MC6VMZW8TY,У903ВР10,Toyota,Corolla,460,3196,2645,275010,hybrid,S,2015-08-01,2016-12-13
362,390,348,AZHAZ6YK4L2ZEJCMV,О658АК49,Toyota,RAV4,440,2897,1518,620668,hybrid,E,2021-07-29,2023-07-07
363,842,332,E5LMB9Z7HMPMOS1NH,О779МР10,Hyundai,Elantra,750,3482,5215,167922,diesel,C,2014-09-10,2014-12-30
364,1402,928,RALLAU71TBHKXQ789,У891ХХ49,BMW,3 Series,177,1865,7218,560854,hybrid,B,2008-03-11,2020-04-09
365,1079,975,YAD2VDEBFXA7BKBJE,Е586СА67,Honda,Fit,683,3387,6853,576949,petrol,F,2013-05-28,2025-04-11
366,726,318,Q2S94KN9DSRSKE8HY,У459СЕ23,Honda,Pilot,204,1390,5447,342918,petrol,E,2010-01-04,2011-04-15
367,283,381,40GNMGSXTBJDTO36X,М351ЕН94,Toyota,Prius,282,1205,7099,450121,petrol,C,2018-04-09,2025-02-19
368,1840,322,SKMXAVIF4WMJD4RLX,О599ТР21,Toyota,RAV4,366,3325,2976,282462,hybrid,B,2020-12-09,2021-07-30
369,1344,306,86UMJAEAF40N0PDXD,У125УН55,Audi,A3,705,962,8484,421941,diesel,M,2024-10-17,2025-03-16
370,1481,575,0R1KMO2SC1D6Z2AKJ,Х785ОХ26,Volkswagen,Polo,304,3102,4971,670429,diesel,S,2015-07-28,2021-10-15
371,402,469,2P55BB53DF2GCWR5C,У057ЕУ64,Audi,Q7,418,3265,6317,275734,petrol,S,2019-03-14,2022-11-01
372,193,399,LEUZ7566M5OGIH7YY,С964ВО55,BMW,7 Series,482,2749,7235,795151,diesel,B,2024-01-18,2025-01-15
373,666,43,MFZP2PTDUZIDEFBUQ,Е184РК95,Toyota,Corolla,636,2172,1189,683487,hybrid,J,2014-05-10,2024-10-15
374,629,182,FJ0XXYKT187FOJ5BK,У432МУ10,Hyundai,Creta,322,1399,4730,666704,diesel,S,2018-10-12,2021-02-01
375,498,951,T5YIP3F6ZOQNVHCUX,Е000СХ52,BMW,X5,266,955,7910,233064,electric,J,2005-09-09,2010-03-26
376,601,473,NL8YJ46MT52TMLNHN,Т851ХР32,Toyota,Corolla,176,2352,2184,710293,hybrid,M,2022-05-12,2023-02-14
377,1625,255,7KG10198LBQCYNAMT,М985ВХ87,Audi,A6,444,2811,3763,560737,petrol,M,2006-10-12,2009-04-06
378,676,889,H55Z031BN3J2KM0PE,К261АР13,BMW,3 Series,233,1390,9749,150357,hybrid,C,2020-09-05,2023-08-11
379,1666,489,EASOKWCT31JI5MN69,М931ОО57,Toyota,Land Cruiser,668,2919,1868,490465,petrol,S,2023-07-16,2025-01-26
380,1707,786,EWYYPRG5I44NQXKKD,А219УМ92,Hyundai,Elantra,188,3033,8700,970838,petrol,J,2009-08-31,2021-02-24
381,1513,343,U1QFDURI86VYTS5R9,Т382ВА20,Kia,Rio,579,850,4872,567427,electric,A,2009-01-02,2023-09-07
382,44,710,YO4W5NHZX6EHUAXXN,А598СВ62,Volkswagen,Touareg,702,1649,7455,526027,diesel,M,2018-10-29,2022-05-29
383,14,261,EKFD7G7MJGGYCP4MI,О127ТК90,Ford,Fiesta,616,835,7492,184407,hybrid,A,2019-10-20,2019-11-17
384,1708,226,PXWL2ZEII7LTNB7XR,О008ВК11,Mercedes,C-Class,738,1715,1231,550379,petrol,C,2020-08-16,2021-06-30
385,1771,667,LTLUR01MEC6UZLLCD,В820СС43,Lexus,GX,638,1985,8822,754283,diesel,B,2022-07-03,2024-01-27
386,1774,190,DKSVC89T8GX5D8HPH,О606ЕЕ35,Lexus,ES,120,1036,2754,215766,hybrid,J,2018-11-13,2024-12-28
387,327,7,50YQ0ERBGXDECAPJM,У791ЕС94,Volkswagen,Golf,456,2979,7536,171268,electric,D,2017-01-07,2020-10-16
388,429,702,BO4HC0OM13RZ6FYBV,К296РХ28,Honda,CR-V,375,3433,4273,484894,hybrid,B,2015-07-19,2015-11-25
